timestamp,mid_price,spread,best_bid,best_ask,bid_prices,bid_quantities,ask_prices,ask_quantities,bid_volume,ask_volume
1700000005.6,999.7171,0.1,999.67,999.77,"[999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22]","[68.0, 46.0, 28.0, 22.0, 198.0, 77.0, 169.0, 86.0, 51.0, 259.0]","[999.77, 999.82, 999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22]","[36.0, 67.0, 151.0, 245.0, 140.0, 122.0, 223.0, 50.0, 66.0, 242.0]",1004.0,1342.0
1700000005.7,999.7195,0.1,999.67,999.77,"[999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22]","[106.0, 110.0, 32.0, 58.0, 192.0, 12.0, 179.0, 29.0, 332.0, 119.0]","[999.77, 999.82, 999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22]","[9.0, 1.0, 3.0, 38.0, 169.0, 5.0, 187.0, 347.0, 73.0, 247.0]",1169.0,1079.0
1700000005.8,999.721,0.1,999.67,999.77,"[999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22]","[14.0, 36.0, 99.0, 165.0, 52.0, 90.0, 562.0, 123.0, 91.0, 319.0]","[999.77, 999.82, 999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22]","[273.0, 35.0, 88.0, 234.0, 49.0, 74.0, 109.0, 133.0, 227.0, 222.0]",1551.0,1444.0
1700000005.9,999.659,0.1,999.61,999.71,"[999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31, 999.26, 999.21, 999.16]","[27.0, 167.0, 46.0, 26.0, 107.0, 229.0, 44.0, 139.0, 68.0, 6.0]","[999.71, 999.76, 999.81, 999.86, 999.91, 999.96, 1000.01, 1000.06, 1000.11, 1000.16]","[14.0, 76.0, 112.0, 25.0, 109.0, 70.0, 130.0, 6.0, 27.0, 40.0]",859.0,609.0
1700000006.0,999.6193,0.11,999.56,999.67,"[999.56, 999.51, 999.46, 999.41, 999.36, 999.31, 999.26, 999.21, 999.16, 999.11]","[28.0, 36.0, 11.0, 275.0, 46.0, 100.0, 278.0, 21.0, 142.0, 92.0]","[999.67, 999.72, 999.77, 999.82, 999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12]","[84.0, 43.0, 35.0, 1.0, 297.0, 14.0, 137.0, 58.0, 560.0, 31.0]",1029.0,1260.0
1700000006.1,999.6333,0.83,999.22,1000.05,"[999.22, 999.17, 999.12, 999.07, 999.02, 998.97, 998.92, 998.87, 998.82, 998.77]","[16.0, 7.0, 85.0, 29.0, 43.0, 169.0, 297.0, 144.0, 279.0, 23.0]","[1000.05, 1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5]","[125.0, 9.0, 10.0, 29.0, 82.0, 23.0, 361.0, 39.0, 365.0, 462.0]",1092.0,1505.0
1700000006.2,999.6327,0.45,999.41,999.86,"[999.41, 999.36, 999.31, 999.26, 999.21, 999.16, 999.11, 999.06, 999.01, 998.96]","[83.0, 34.0, 134.0, 109.0, 36.0, 465.0, 136.0, 289.0, 96.0, 198.0]","[999.86, 999.91, 999.96, 1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31]","[14.0, 24.0, 115.0, 193.0, 451.0, 87.0, 4.0, 28.0, 32.0, 617.0]",1580.0,1565.0
1700000006.3,999.6478,0.1,999.6,999.7,"[999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3, 999.25, 999.2, 999.15]","[136.0, 51.0, 35.0, 3.0, 11.0, 31.0, 38.0, 94.0, 154.0, 52.0]","[999.7, 999.75, 999.8, 999.85, 999.9, 999.95, 1000.0, 1000.05, 1000.1, 1000.15]","[43.0, 36.0, 142.0, 73.0, 77.0, 60.0, 94.0, 57.0, 49.0, 160.0]",605.0,791.0
1700000006.4,999.6721,0.1,999.62,999.72,"[999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22, 999.17]","[160.0, 75.0, 41.0, 105.0, 198.0, 495.0, 117.0, 9.0, 122.0, 16.0]","[999.72, 999.77, 999.82, 999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17]","[171.0, 10.0, 6.0, 220.0, 63.0, 90.0, 82.0, 411.0, 148.0, 119.0]",1338.0,1320.0
1700000006.5,999.6811,0.58,999.39,999.97,"[999.39, 999.34, 999.29, 999.24, 999.19, 999.14, 999.09, 999.04, 998.99, 998.94]","[13.0, 180.0, 4.0, 194.0, 62.0, 542.0, 249.0, 20.0, 23.0, 73.0]","[999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42]","[175.0, 58.0, 71.0, 169.0, 135.0, 149.0, 269.0, 131.0, 224.0, 92.0]",1360.0,1473.0
1700000006.6,999.6926,0.19,999.6,999.79,"[999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3, 999.25, 999.2, 999.15]","[25.0, 112.0, 191.0, 17.0, 202.0, 9.0, 33.0, 131.0, 328.0, 676.0]","[999.79, 999.84, 999.89, 999.94, 999.99, 1000.04, 1000.09, 1000.14, 1000.19, 1000.24]","[52.0, 4.0, 122.0, 22.0, 28.0, 12.0, 93.0, 63.0, 348.0, 234.0]",1724.0,978.0
1700000006.7,999.6723,0.1,999.62,999.72,"[999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22, 999.17]","[36.0, 19.0, 4.0, 42.0, 32.0, 163.0, 148.0, 40.0, 339.0, 153.0]","[999.72, 999.77, 999.82, 999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17]","[151.0, 97.0, 186.0, 302.0, 57.0, 138.0, 24.0, 43.0, 39.0, 114.0]",976.0,1151.0
1700000006.8,999.6713,0.17,999.59,999.76,"[999.59, 999.54, 999.49, 999.44, 999.39, 999.34, 999.29, 999.24, 999.19, 999.14]","[1.0, 16.0, 100.0, 96.0, 35.0, 46.0, 211.0, 114.0, 155.0, 105.0]","[999.76, 999.81, 999.86, 999.91, 999.96, 1000.01, 1000.06, 1000.11, 1000.16, 1000.21]","[68.0, 145.0, 268.0, 107.0, 57.0, 20.0, 5.0, 479.0, 230.0, 92.0]",879.0,1471.0
1700000006.9,999.679,0.38,999.49,999.87,"[999.49, 999.44, 999.39, 999.34, 999.29, 999.24, 999.19, 999.14, 999.09, 999.04]","[194.0, 14.0, 73.0, 151.0, 511.0, 178.0, 137.0, 179.0, 60.0, 212.0]","[999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22, 1000.27, 1000.32]","[99.0, 20.0, 215.0, 10.0, 54.0, 23.0, 12.0, 570.0, 54.0, 133.0]",1709.0,1190.0
1700000007.0,999.6633,0.1,999.61,999.71,"[999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31, 999.26, 999.21, 999.16]","[17.0, 21.0, 30.0, 63.0, 45.0, 211.0, 101.0, 81.0, 44.0, 266.0]","[999.71, 999.76, 999.81, 999.86, 999.91, 999.96, 1000.01, 1000.06, 1000.11, 1000.16]","[24.0, 32.0, 266.0, 6.0, 58.0, 115.0, 193.0, 205.0, 55.0, 1.0]",879.0,955.0
1700000007.1,999.689,0.18,999.6,999.78,"[999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3, 999.25, 999.2, 999.15]","[5.0, 46.0, 16.0, 12.0, 94.0, 140.0, 136.0, 57.0, 157.0, 113.0]","[999.78, 999.83, 999.88, 999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23]","[36.0, 83.0, 72.0, 95.0, 181.0, 58.0, 104.0, 161.0, 303.0, 55.0]",776.0,1148.0
1700000007.2,999.7206,0.1,999.67,999.77,"[999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22]","[20.0, 36.0, 9.0, 205.0, 217.0, 384.0, 126.0, 176.0, 60.0, 5.0]","[999.77, 999.82, 999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22]","[66.0, 14.0, 23.0, 473.0, 18.0, 12.0, 11.0, 166.0, 76.0, 75.0]",1238.0,934.0
1700000007.3,999.7254,0.19,999.63,999.82,"[999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33, 999.28, 999.23, 999.18]","[40.0, 7.0, 11.0, 237.0, 233.0, 104.0, 343.0, 12.0, 137.0, 212.0]","[999.82, 999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22, 1000.27]","[93.0, 56.0, 67.0, 33.0, 121.0, 17.0, 273.0, 105.0, 19.0, 66.0]",1336.0,850.0
1700000007.4,999.7268,0.7,999.38,1000.08,"[999.38, 999.33, 999.28, 999.23, 999.18, 999.13, 999.08, 999.03, 998.98, 998.93]","[56.0, 102.0, 370.0, 130.0, 8.0, 155.0, 208.0, 59.0, 30.0, 151.0]","[1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53]","[311.0, 100.0, 164.0, 141.0, 47.0, 120.0, 410.0, 56.0, 10.0, 1409.0]",1269.0,2768.0
1700000007.5,999.7338,0.93,999.27,1000.2,"[999.27, 999.22, 999.17, 999.12, 999.07, 999.02, 998.97, 998.92, 998.87, 998.82]","[45.0, 54.0, 85.0, 82.0, 362.0, 68.0, 23.0, 303.0, 195.0, 7.0]","[1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55, 1000.6, 1000.65]","[57.0, 108.0, 31.0, 50.0, 14.0, 43.0, 158.0, 5.0, 255.0, 538.0]",1224.0,1259.0
1700000007.6,999.7205,0.12,999.66,999.78,"[999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31, 999.26, 999.21]","[12.0, 43.0, 127.0, 102.0, 58.0, 27.0, 565.0, 48.0, 62.0, 1.0]","[999.78, 999.83, 999.88, 999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23]","[223.0, 99.0, 159.0, 184.0, 59.0, 74.0, 235.0, 199.0, 14.0, 128.0]",1045.0,1374.0
1700000007.7,999.7059,0.19,999.61,999.8,"[999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31, 999.26, 999.21, 999.16]","[51.0, 20.0, 322.0, 233.0, 79.0, 55.0, 45.0, 82.0, 28.0, 52.0]","[999.8, 999.85, 999.9, 999.95, 1000.0, 1000.05, 1000.1, 1000.15, 1000.2, 1000.25]","[2.0, 128.0, 7.0, 5.0, 215.0, 97.0, 181.0, 269.0, 117.0, 249.0]",967.0,1270.0
1700000007.8,999.7006,0.76,999.32,1000.08,"[999.32, 999.27, 999.22, 999.17, 999.12, 999.07, 999.02, 998.97, 998.92, 998.87]","[85.0, 24.0, 57.0, 21.0, 140.0, 35.0, 102.0, 116.0, 139.0, 53.0]","[1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53]","[37.0, 122.0, 24.0, 41.0, 133.0, 29.0, 425.0, 225.0, 248.0, 232.0]",772.0,1516.0
1700000007.9,999.7281,0.12,999.67,999.79,"[999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22]","[36.0, 50.0, 111.0, 36.0, 67.0, 437.0, 402.0, 55.0, 187.0, 46.0]","[999.79, 999.84, 999.89, 999.94, 999.99, 1000.04, 1000.09, 1000.14, 1000.19, 1000.24]","[21.0, 25.0, 86.0, 252.0, 70.0, 378.0, 312.0, 117.0, 194.0, 177.0]",1427.0,1632.0
1700000008.0,999.756,0.18,999.67,999.85,"[999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22]","[36.0, 60.0, 69.0, 28.0, 3.0, 63.0, 63.0, 926.0, 142.0, 164.0]","[999.85, 999.9, 999.95, 1000.0, 1000.05, 1000.1, 1000.15, 1000.2, 1000.25, 1000.3]","[54.0, 77.0, 14.0, 62.0, 9.0, 1.0, 102.0, 618.0, 109.0, 14.0]",1554.0,1060.0
1700000008.1,999.7479,0.1,999.7,999.8,"[999.7, 999.65, 999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3, 999.25]","[65.0, 25.0, 83.0, 53.0, 114.0, 120.0, 308.0, 57.0, 72.0, 120.0]","[999.8, 999.85, 999.9, 999.95, 1000.0, 1000.05, 1000.1, 1000.15, 1000.2, 1000.25]","[37.0, 15.0, 64.0, 127.0, 33.0, 269.0, 250.0, 256.0, 237.0, 197.0]",1017.0,1485.0
1700000008.2,999.7784,0.22,999.67,999.89,"[999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22]","[96.0, 37.0, 15.0, 299.0, 286.0, 56.0, 70.0, 244.0, 100.0, 112.0]","[999.89, 999.94, 999.99, 1000.04, 1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34]","[39.0, 18.0, 67.0, 23.0, 49.0, 43.0, 11.0, 325.0, 68.0, 68.0]",1315.0,711.0
1700000008.3,999.7792,0.18,999.69,999.87,"[999.69, 999.64, 999.59, 999.54, 999.49, 999.44, 999.39, 999.34, 999.29, 999.24]","[3.0, 37.0, 34.0, 63.0, 23.0, 24.0, 14.0, 200.0, 5.0, 287.0]","[999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22, 1000.27, 1000.32]","[9.0, 94.0, 103.0, 105.0, 4.0, 55.0, 150.0, 3.0, 65.0, 96.0]",690.0,684.0
1700000008.4,999.7699,0.1,999.72,999.82,"[999.72, 999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27]","[11.0, 222.0, 37.0, 44.0, 159.0, 154.0, 81.0, 150.0, 69.0, 221.0]","[999.82, 999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22, 1000.27]","[8.0, 10.0, 35.0, 2.0, 29.0, 93.0, 60.0, 23.0, 1061.0, 363.0]",1148.0,1684.0
1700000008.5,999.7956,0.37,999.61,999.98,"[999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31, 999.26, 999.21, 999.16]","[129.0, 90.0, 5.0, 79.0, 81.0, 96.0, 17.0, 195.0, 363.0, 16.0]","[999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43]","[16.0, 1.0, 139.0, 457.0, 2.0, 286.0, 82.0, 448.0, 639.0, 300.0]",1071.0,2370.0
1700000008.6,999.8094,0.16,999.73,999.89,"[999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33, 999.28]","[9.0, 308.0, 51.0, 24.0, 39.0, 422.0, 16.0, 203.0, 376.0, 96.0]","[999.89, 999.94, 999.99, 1000.04, 1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34]","[55.0, 53.0, 49.0, 49.0, 8.0, 43.0, 27.0, 94.0, 239.0, 50.0]",1544.0,667.0
1700000008.7,999.7756,0.1,999.73,999.83,"[999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33, 999.28]","[78.0, 130.0, 12.0, 222.0, 169.0, 12.0, 155.0, 139.0, 126.0, 15.0]","[999.83, 999.88, 999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28]","[52.0, 51.0, 25.0, 57.0, 162.0, 6.0, 77.0, 285.0, 95.0, 362.0]",1058.0,1172.0
1700000008.8,999.7983,0.3,999.65,999.95,"[999.65, 999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3, 999.25, 999.2]","[139.0, 10.0, 141.0, 29.0, 13.0, 13.0, 73.0, 2.0, 48.0, 97.0]","[999.95, 1000.0, 1000.05, 1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4]","[29.0, 15.0, 31.0, 19.0, 31.0, 150.0, 75.0, 212.0, 47.0, 5.0]",565.0,614.0
1700000008.9,999.8377,0.25,999.71,999.96,"[999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31, 999.26]","[5.0, 74.0, 10.0, 34.0, 90.0, 13.0, 137.0, 118.0, 182.0, 15.0]","[999.96, 1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41]","[15.0, 107.0, 2.0, 165.0, 144.0, 12.0, 23.0, 233.0, 112.0, 101.0]",678.0,914.0
1700000009.0,999.821,0.12,999.76,999.88,"[999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31]","[22.0, 34.0, 142.0, 3.0, 241.0, 42.0, 46.0, 175.0, 334.0, 151.0]","[999.88, 999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33]","[14.0, 7.0, 43.0, 7.0, 210.0, 43.0, 181.0, 254.0, 146.0, 245.0]",1190.0,1150.0
1700000009.1,999.8243,0.1,999.77,999.87,"[999.77, 999.72, 999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32]","[63.0, 76.0, 12.0, 135.0, 49.0, 335.0, 259.0, 112.0, 159.0, 26.0]","[999.87, 999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22, 1000.27, 1000.32]","[34.0, 38.0, 37.0, 58.0, 456.0, 19.0, 13.0, 93.0, 68.0, 192.0]",1226.0,1008.0
1700000009.2,999.7898,0.38,999.6,999.98,"[999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3, 999.25, 999.2, 999.15]","[82.0, 13.0, 11.0, 108.0, 4.0, 38.0, 281.0, 21.0, 146.0, 115.0]","[999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43]","[166.0, 30.0, 136.0, 224.0, 18.0, 81.0, 104.0, 100.0, 297.0, 9.0]",819.0,1165.0
1700000009.3,999.8031,0.1,999.75,999.85,"[999.75, 999.7, 999.65, 999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3]","[4.0, 17.0, 30.0, 37.0, 3.0, 91.0, 24.0, 82.0, 111.0, 167.0]","[999.85, 999.9, 999.95, 1000.0, 1000.05, 1000.1, 1000.15, 1000.2, 1000.25, 1000.3]","[24.0, 6.0, 1.0, 47.0, 174.0, 437.0, 184.0, 69.0, 455.0, 444.0]",566.0,1841.0
1700000009.4,999.8188,0.5,999.57,1000.07,"[999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22, 999.17, 999.12]","[69.0, 48.0, 124.0, 94.0, 252.0, 31.0, 21.0, 94.0, 21.0, 115.0]","[1000.07, 1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52]","[57.0, 124.0, 280.0, 36.0, 53.0, 55.0, 7.0, 27.0, 18.0, 152.0]",869.0,809.0
1700000009.5,999.8123,0.56,999.53,1000.09,"[999.53, 999.48, 999.43, 999.38, 999.33, 999.28, 999.23, 999.18, 999.13, 999.08]","[1.0, 21.0, 40.0, 86.0, 29.0, 47.0, 37.0, 178.0, 45.0, 230.0]","[1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54]","[62.0, 49.0, 29.0, 11.0, 62.0, 140.0, 1333.0, 58.0, 24.0, 17.0]",714.0,1785.0
1700000009.6,999.8203,0.14,999.75,999.89,"[999.75, 999.7, 999.65, 999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3]","[18.0, 38.0, 33.0, 53.0, 107.0, 32.0, 189.0, 245.0, 25.0, 29.0]","[999.89, 999.94, 999.99, 1000.04, 1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34]","[28.0, 88.0, 36.0, 488.0, 181.0, 7.0, 123.0, 205.0, 23.0, 349.0]",769.0,1528.0
1700000009.7,999.8073,0.1,999.76,999.86,"[999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31]","[47.0, 4.0, 84.0, 27.0, 26.0, 151.0, 96.0, 197.0, 133.0, 396.0]","[999.86, 999.91, 999.96, 1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31]","[80.0, 32.0, 84.0, 12.0, 133.0, 15.0, 3.0, 80.0, 74.0, 210.0]",1161.0,723.0
1700000009.8,999.7607,0.46,999.53,999.99,"[999.53, 999.48, 999.43, 999.38, 999.33, 999.28, 999.23, 999.18, 999.13, 999.08]","[92.0, 180.0, 8.0, 41.0, 21.0, 31.0, 82.0, 47.0, 42.0, 82.0]","[999.99, 1000.04, 1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44]","[38.0, 12.0, 32.0, 60.0, 227.0, 96.0, 387.0, 463.0, 37.0, 18.0]",626.0,1370.0
1700000009.9,999.7877,0.48,999.55,1000.03,"[999.55, 999.5, 999.45, 999.4, 999.35, 999.3, 999.25, 999.2, 999.15, 999.1]","[207.0, 93.0, 9.0, 90.0, 83.0, 219.0, 30.0, 29.0, 145.0, 24.0]","[1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48]","[7.0, 150.0, 219.0, 196.0, 144.0, 49.0, 56.0, 290.0, 595.0, 1.0]",929.0,1707.0
1700000010.0,999.7915,0.1,999.74,999.84,"[999.74, 999.69, 999.64, 999.59, 999.54, 999.49, 999.44, 999.39, 999.34, 999.29]","[88.0, 16.0, 36.0, 98.0, 31.0, 304.0, 22.0, 11.0, 545.0, 305.0]","[999.84, 999.89, 999.94, 999.99, 1000.04, 1000.09, 1000.14, 1000.19, 1000.24, 1000.29]","[24.0, 42.0, 87.0, 153.0, 52.0, 128.0, 44.0, 5.0, 308.0, 20.0]",1456.0,863.0
1700000010.1,999.7901,0.44,999.57,1000.01,"[999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22, 999.17, 999.12]","[115.0, 39.0, 65.0, 42.0, 58.0, 35.0, 34.0, 64.0, 305.0, 593.0]","[1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46]","[81.0, 80.0, 52.0, 32.0, 110.0, 8.0, 541.0, 191.0, 358.0, 2.0]",1350.0,1455.0
1700000010.2,999.7629,0.29,999.62,999.91,"[999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22, 999.17]","[1.0, 50.0, 20.0, 36.0, 137.0, 34.0, 53.0, 149.0, 30.0, 226.0]","[999.91, 999.96, 1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36]","[94.0, 155.0, 60.0, 24.0, 20.0, 22.0, 5.0, 209.0, 114.0, 405.0]",736.0,1108.0
1700000010.3,999.7861,0.61,999.48,1000.09,"[999.48, 999.43, 999.38, 999.33, 999.28, 999.23, 999.18, 999.13, 999.08, 999.03]","[29.0, 8.0, 1.0, 21.0, 209.0, 28.0, 172.0, 13.0, 99.0, 182.0]","[1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54]","[87.0, 70.0, 4.0, 143.0, 1.0, 25.0, 336.0, 194.0, 199.0, 129.0]",762.0,1188.0
1700000010.4,999.7962,0.1,999.75,999.85,"[999.75, 999.7, 999.65, 999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3]","[39.0, 29.0, 32.0, 101.0, 32.0, 120.0, 73.0, 766.0, 45.0, 14.0]","[999.85, 999.9, 999.95, 1000.0, 1000.05, 1000.1, 1000.15, 1000.2, 1000.25, 1000.3]","[111.0, 222.0, 90.0, 4.0, 2.0, 14.0, 296.0, 546.0, 26.0, 32.0]",1251.0,1343.0
1700000010.5,999.8173,0.39,999.62,1000.01,"[999.62, 999.57, 999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22, 999.17]","[49.0, 60.0, 1.0, 58.0, 74.0, 34.0, 6.0, 164.0, 174.0, 67.0]","[1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46]","[89.0, 107.0, 105.0, 60.0, 532.0, 37.0, 91.0, 303.0, 243.0, 128.0]",687.0,1695.0
1700000010.6,999.8085,0.34,999.64,999.98,"[999.64, 999.59, 999.54, 999.49, 999.44, 999.39, 999.34, 999.29, 999.24, 999.19]","[31.0, 8.0, 20.0, 76.0, 6.0, 134.0, 12.0, 65.0, 176.0, 36.0]","[999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43]","[36.0, 363.0, 6.0, 93.0, 119.0, 138.0, 418.0, 196.0, 565.0, 130.0]",564.0,2064.0
1700000010.7,999.8256,0.73,999.46,1000.19,"[999.46, 999.41, 999.36, 999.31, 999.26, 999.21, 999.16, 999.11, 999.06, 999.01]","[47.0, 22.0, 118.0, 97.0, 144.0, 118.0, 264.0, 77.0, 33.0, 47.0]","[1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59, 1000.64]","[64.0, 65.0, 249.0, 73.0, 36.0, 542.0, 368.0, 271.0, 399.0, 100.0]",967.0,2167.0
1700000010.8,999.8328,0.1,999.78,999.88,"[999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33]","[114.0, 100.0, 5.0, 113.0, 39.0, 426.0, 224.0, 178.0, 137.0, 40.0]","[999.88, 999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33]","[64.0, 52.0, 150.0, 41.0, 126.0, 14.0, 34.0, 36.0, 77.0, 388.0]",1376.0,982.0
1700000010.9,999.8324,0.16,999.75,999.91,"[999.75, 999.7, 999.65, 999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3]","[4.0, 41.0, 55.0, 41.0, 122.0, 89.0, 26.0, 146.0, 123.0, 79.0]","[999.91, 999.96, 1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36]","[1.0, 36.0, 200.0, 177.0, 98.0, 27.0, 213.0, 270.0, 8.0, 489.0]",726.0,1519.0
1700000011.0,999.8517,0.1,999.8,999.9,"[999.8, 999.75, 999.7, 999.65, 999.6, 999.55, 999.5, 999.45, 999.4, 999.35]","[22.0, 5.0, 132.0, 71.0, 139.0, 136.0, 194.0, 98.0, 50.0, 110.0]","[999.9, 999.95, 1000.0, 1000.05, 1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35]","[9.0, 275.0, 45.0, 31.0, 50.0, 60.0, 99.0, 110.0, 61.0, 134.0]",957.0,874.0
1700000011.1,999.8401,0.1,999.79,999.89,"[999.79, 999.74, 999.69, 999.64, 999.59, 999.54, 999.49, 999.44, 999.39, 999.34]","[11.0, 234.0, 138.0, 323.0, 137.0, 261.0, 13.0, 309.0, 141.0, 402.0]","[999.89, 999.94, 999.99, 1000.04, 1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34]","[47.0, 1.0, 31.0, 22.0, 152.0, 138.0, 51.0, 84.0, 42.0, 42.0]",1969.0,610.0
